r1,r2,a11,a22,a12,a21,N1,N2,Outcome,FE1,FE2,SoS1,SoS2,CA1,CA2,CE1,CE2,CE_outcome,Rank,CoexistRank,Asy,Rare,rarer_SLS,rarer_CLS
17.0,20.0,0.8,0.9,0.6,0.1,4.545492913883053,20.606055233747075,1,0.85,1.1764705882352942,1.2439024390243902,6.666666666666667,23.09401076758503,63.33333333333332,5.555555555555557,170.0,global_coexistence,2,1,-5.4227642276422765,0.1807241799670827,0.888888888888889,1.4
18.0,20.0,0.8,0.9,0.6,0.1,5.909119152718816,20.454541250834644,1,0.9,1.1111111111111112,1.3170731707317074,6.4,24.537386440559096,63.33333333333332,7.222222222222225,168.75,global_coexistence,2,1,-5.082926829268293,0.2241387979615436,0.888888888888889,1.4
15.0,15.0,0.8,0.9,0.7000000000000001,0.1,4.307726653963147,15.076918170301518,1,1.0,1.0,1.2616822429906542,5.454545454545454,18.708286933869704,46.66666666666666,4.444444444444441,122.5,global_coexistence,2,1,-4.1928632115548,0.2222236565599058,0.888888888888889,1.5
15.0,16.0,0.8,0.9,0.7000000000000001,0.1,3.2308190040541613,16.307685676976746,1,0.9375,1.0666666666666669,1.1842105263157896,5.818181818181818,18.708286933869704,49.99999999999999,3.3333333333333286,132.5,global_coexistence,2,1,-4.633971291866029,0.1653565130391387,0.888888888888889,1.5
15.0,17.0,0.8,0.9,0.7000000000000001,0.1,2.153931317690249,17.53845090384026,1,0.8823529411764706,1.1333333333333333,1.115702479338843,6.181818181818182,18.708286933869704,53.33333333333333,2.222222222222218,142.5,global_coexistence,2,1,-5.066115702479339,0.1093789107615058,0.888888888888889,1.5
15.0,18.0,0.8,0.9,0.7000000000000001,0.1,1.07709977215877,18.76920999563813,1,0.8333333333333334,1.2,1.0546875,6.545454545454546,18.708286933869704,56.66666666666666,1.1111111111111072,152.5,global_coexistence,2,1,-5.490767045454546,0.054272042750562,0.888888888888889,1.5
15.0,19.0,0.8,0.9,0.7000000000000001,0.1,0.0207438298255655,19.99769269737248,0,0.7894736842105263,1.2666666666666666,1.0,6.909090909090909,18.708286933869704,59.99999999999999,-3.552713678800501e-15,162.5,global_competitive_exclusion,2,0,-5.909090909090909,0.0010362362613774,0.888888888888889,1.5
15.0,20.0,0.8,0.9,0.7000000000000001,0.1,0.0001837848898103,21.111089572744422,0,0.75,1.3333333333333333,0.9507042253521126,7.272727272727272,18.708286933869704,63.33333333333332,-1.1111111111111145,172.5,global_competitive_exclusion,2,0,-6.32202304737516,8.705533138476431e-06,0.888888888888889,1.5
16.0,16.0,0.8,0.9,0.7000000000000001,0.1,4.61541940145226,16.15384118439698,1,1.0,1.0,1.2631578947368425,5.565217391304348,20.04459314343183,49.99999999999999,4.761904761904759,131.25,global_coexistence,2,1,-4.302059496567505,0.2222235780794667,0.888888888888889,1.5
16.0,17.0,0.8,0.9,0.7000000000000001,0.1,3.5385086104634462,17.384609085231762,1,0.9411764705882352,1.0625,1.1900826446280992,5.913043478260869,20.04459314343183,53.33333333333333,3.650793650793649,141.25,global_coexistence,2,1,-4.72296083363277,0.1691195672617886,0.888888888888889,1.5
16.0,18.0,0.8,0.9,0.7000000000000001,0.1,2.46161102665849,18.615375477371707,1,0.8888888888888888,1.125,1.125,6.260869565217392,20.04459314343183,56.66666666666666,2.5396825396825378,151.25,global_coexistence,2,1,-5.135869565217392,0.1167914125763565,0.888888888888889,1.5
16.0,19.0,0.8,0.9,0.7000000000000001,0.1,1.3847636319313794,19.846136210544667,1,0.8421052631578947,1.1875,1.0666666666666669,6.608695652173913,20.04459314343183,59.99999999999999,1.428571428571427,161.25,global_coexistence,2,1,-5.542028985507247,0.0652239727098576,0.888888888888889,1.5
16.0,20.0,0.8,0.9,0.7000000000000001,0.1,0.3083967985491012,21.07684363605865,1,0.8,1.25,1.0140845070422535,6.956521739130435,20.04459314343183,63.33333333333332,0.3174603174603163,171.25,global_coexistence,2,1,-5.9424372320881815,0.0144210115145594,0.888888888888889,1.5
17.0,17.0,0.8,0.9,0.7000000000000001,0.1,4.923112228765726,17.23076418708885,1,1.0,1.0,1.2644628099173554,5.666666666666667,21.38089935299395,53.33333333333333,5.079365079365076,140.0,global_coexistence,2,1,-4.402203856749312,0.2222235123259271,0.888888888888889,1.5
17.0,18.0,0.8,0.9,0.7000000000000001,0.1,3.846200044552168,18.461532254363043,1,0.9444444444444444,1.0588235294117647,1.1953125,6.0,21.38089935299395,56.66666666666666,3.968253968253965,150.0,global_coexistence,2,1,-4.8046875,0.1724155549750434,0.888888888888889,1.5
17.0,19.0,0.8,0.9,0.7000000000000001,0.1,2.769300949669278,19.692298788642304,1,0.8947368421052632,1.1176470588235294,1.1333333333333333,6.333333333333333,21.38089935299395,59.99999999999999,2.857142857142854,160.0,global_coexistence,2,1,-5.199999999999999,0.1232904593587706,0.888888888888889,1.5
17.0,20.0,0.8,0.9,0.7000000000000001,0.1,1.6924316108120017,20.92306202683164,1,0.85,1.1764705882352942,1.0774647887323945,6.666666666666667,21.38089935299395,63.33333333333332,1.7460317460317434,170.0,global_coexistence,2,1,-5.589201877934273,0.0748350506041989,0.888888888888889,1.5
18.0,18.0,0.8,0.9,0.7000000000000001,0.1,5.230805119810692,18.307687180676137,1,1.0,1.0,1.265625,5.76,22.71720556255607,56.66666666666666,5.396825396825395,148.75,global_coexistence,2,1,-4.494375,0.2222234564999096,0.888888888888889,1.5
18.0,19.0,0.8,0.9,0.7000000000000001,0.1,4.153892920900006,19.5384552326602,1,0.9473684210526316,1.0555555555555556,1.2,6.08,22.71720556255607,59.99999999999999,4.285714285714285,158.75,global_coexistence,2,1,-4.88,0.1753263498399084,0.888888888888889,1.5
18.0,20.0,0.8,0.9,0.7000000000000001,0.1,3.076989454519245,20.769222292165825,1,0.9,1.1111111111111112,1.1408450704225352,6.4,22.71720556255607,63.33333333333332,3.174603174603174,168.75,global_coexistence,2,1,-5.259154929577465,0.1290347283336099,0.888888888888889,1.5
19.0,19.0,0.8,0.9,0.7000000000000001,0.1,5.538498062517903,19.384610166883032,1,1.0,1.0,1.2666666666666666,5.846153846153846,24.053511772118192,59.99999999999999,5.714285714285712,157.5,global_coexistence,2,1,-4.579487179487179,0.2222234085548096,0.888888888888889,1.5
19.0,20.0,0.8,0.9,0.7000000000000001,0.1,4.461587056805959,20.61537804242321,1,0.95,1.0526315789473684,1.204225352112676,6.153846153846154,24.053511772118192,63.33333333333332,4.603174603174601,167.5,global_coexistence,2,1,-4.949620801733478,0.1779157501376871,0.888888888888889,1.5
20.0,20.0,0.8,0.9,0.7000000000000001,0.1,5.846191047665081,20.461533147027023,1,1.0,1.0,1.2676056338028168,5.925925925925926,25.38981798168032,63.33333333333332,6.031746031746028,166.25,global_coexistence,2,1,-4.658320292123109,0.2222233669624915,0.888888888888889,1.5
15.0,20.0,0.4,0.5,0.3,0.2,9.285760486301148,34.28569167072381,1,0.75,1.3333333333333333,1.2096774193548383,2.5,40.4145188432738,60.08327554319921,8.666666666666657,60.0,global_coexistence,2,1,-1.2903225806451617,0.2131156990783016,0.8,1.0000000000000002
15.0,18.0,0.5,0.6,0.4,0.2,7.272771443304926,25.909072766265265,1,0.8333333333333334,1.2,1.2162162162162162,2.727272727272727,31.304951684997057,49.07477288111819,6.666666666666664,57.0,global_coexistence,2,1,-1.5110565110565108,0.2191792414361146,0.8333333333333334,1.125
15.0,19.0,0.5,0.6,0.4,0.2,5.454614606417412,28.18179135105214,1,0.7894736842105263,1.2666666666666666,1.1538461538461535,2.8787878787878785,31.304951684997057,51.96152422706632,5.0,62.0,global_coexistence,2,1,-1.7249417249417247,0.1621640139946675,0.8333333333333334,1.125
15.0,20.0,0.5,0.6,0.4,0.2,3.636469667443764,30.454506459379783,1,0.75,1.3333333333333333,1.097560975609756,3.0303030303030303,31.304951684997057,54.84827557301445,3.333333333333332,67.0,global_coexistence,2,1,-1.9327420546932743,0.1066695671580523,0.8333333333333334,1.125
16.0,19.0,0.5,0.6,0.4,0.2,8.18186334702236,27.272708497389,1,0.8421052631578947,1.1875,1.2307692307692306,2.7142857142857144,33.54101966249684,51.96152422706632,7.5,60.0,global_coexistence,2,1,-1.4835164835164838,0.2307703328904266,0.8333333333333334,1.125
16.0,20.0,0.5,0.6,0.4,0.2,6.363694302750093,29.545431725751804,1,0.8,1.25,1.170731707317073,2.857142857142857,33.54101966249684,54.84827557301445,5.833333333333332,65.0,global_coexistence,2,1,-1.686411149825784,0.1772166300482803,0.8333333333333334,1.125
17.0,20.0,0.5,0.6,0.4,0.2,9.09095174894269,28.636345713757343,1,0.85,1.1764705882352942,1.2439024390243902,2.702702702702702,35.77708763999664,54.84827557301445,8.333333333333332,63.0,global_coexistence,2,1,-1.4588002636783124,0.2409648281308956,0.8333333333333334,1.125
15.0,20.0,0.5,0.7000000000000001,0.4,0.2,8.14818454079515,24.814801467592552,1,0.75,1.3333333333333333,1.2650602409638556,3.0303030303030303,31.304951684997057,50.77963596336063,7.857142857142861,67.0,global_coexistence,2,1,-1.765242789339175,0.2471919424630334,0.7142857142857142,1.0
15.0,19.0,0.6,0.7000000000000001,0.4,0.2,7.647088405537584,23.52940031507468,1,0.7894736842105263,1.2666666666666666,1.329113924050633,3.352941176470588,28.57738033247041,48.107023544236384,9.285714285714288,66.66666666666666,global_coexistence,2,1,-2.023827252419955,0.2452838250666031,0.857142857142857,1.111111111111111
15.0,20.0,0.6,0.7000000000000001,0.4,0.2,6.470628045737301,25.294103047912305,1,0.75,1.3333333333333333,1.2650602409638556,3.5294117647058822,28.57738033247041,50.77963596336063,7.857142857142861,71.66666666666666,global_coexistence,2,1,-2.264351523742026,0.2037047953171845,0.857142857142857,1.111111111111111
15.0,17.0,0.6,0.7000000000000001,0.5,0.2,5.625045454657412,21.24998411811757,1,0.8823529411764706,1.1333333333333333,1.206896551724138,3.0,25.56038601690776,42.7617987059879,5.142857142857146,56.66666666666666,global_coexistence,2,1,-1.793103448275862,0.2093037866032977,0.857142857142857,1.222222222222222
15.0,18.0,0.6,0.7000000000000001,0.5,0.2,4.062572663934535,23.124976104253488,1,0.8333333333333334,1.2,1.1413043478260871,3.176470588235294,25.56038601690776,45.43441112511214,3.7142857142857153,61.66666666666666,global_coexistence,2,1,-2.0351662404092066,0.1494276920134898,0.857142857142857,1.222222222222222
15.0,19.0,0.6,0.7000000000000001,0.5,0.2,2.500124156725827,24.99996142258695,1,0.7894736842105263,1.2666666666666666,1.082474226804124,3.352941176470588,25.56038601690776,48.107023544236384,2.2857142857142883,66.66666666666666,global_coexistence,2,1,-2.270466949666464,0.0909133227791324,0.857142857142857,1.222222222222222
15.0,20.0,0.6,0.7000000000000001,0.5,0.2,0.9378378455851004,26.87490047793006,1,0.75,1.3333333333333333,1.0294117647058825,3.5294117647058822,25.56038601690776,50.77963596336063,0.8571428571428612,71.66666666666666,global_coexistence,2,1,-2.5,0.0337197234834002,0.857142857142857,1.222222222222222
16.0,18.0,0.6,0.7000000000000001,0.5,0.2,6.250044102651259,22.499984458838984,1,0.8888888888888888,1.125,1.2173913043478264,3.0,27.386127875258307,45.43441112511214,5.714285714285715,60.0,global_coexistence,2,1,-1.7826086956521732,0.2173926223858781,0.857142857142857,1.222222222222222
16.0,19.0,0.6,0.7000000000000001,0.5,0.2,4.687566642260507,24.374977822070708,1,0.8421052631578947,1.1875,1.154639175257732,3.166666666666666,27.386127875258307,48.107023544236384,4.285714285714288,65.0,global_coexistence,2,1,-2.0120274914089338,0.1612923688775293,0.857142857142857,1.222222222222222
16.0,20.0,0.6,0.7000000000000001,0.5,0.2,3.125097725011805,26.24996918053041,1,0.8,1.25,1.0980392156862746,3.333333333333333,27.386127875258307,50.77963596336063,2.857142857142861,70.0,global_coexistence,2,1,-2.2352941176470584,0.1063860632236446,0.857142857142857,1.222222222222222
17.0,19.0,0.6,0.7000000000000001,0.5,0.2,6.875046070011464,23.74998364323621,1,0.8947368421052632,1.1176470588235294,1.2268041237113405,3.0,29.21186973360886,48.107023544236384,6.285714285714288,63.33333333333333,global_coexistence,2,1,-1.7731958762886593,0.2244910824376271,0.857142857142857,1.222222222222222
17.0,20.0,0.6,0.7000000000000001,0.5,0.2,5.312563250563643,25.624978727572937,1,0.85,1.1764705882352942,1.1666666666666667,3.157894736842105,29.21186973360886,50.77963596336063,4.857142857142861,68.33333333333333,global_coexistence,2,1,-1.991228070175438,0.1717189831796594,0.857142857142857,1.222222222222222
18.0,20.0,0.6,0.7000000000000001,0.5,0.2,7.500042199156143,24.99998491725888,1,0.9,1.1111111111111112,1.235294117647059,3.0,31.03761159195941,50.77963596336063,6.857142857142861,66.66666666666666,global_coexistence,2,1,-1.764705882352941,0.2307703366612898,0.857142857142857,1.222222222222222
15.0,19.0,0.6,0.8,0.5,0.2,5.789517951165487,21.05261785283564,1,0.7894736842105263,1.2666666666666666,1.2244897959183674,3.352941176470588,25.56038601690776,45.0,5.5,66.66666666666666,global_coexistence,2,1,-2.1284513805522205,0.2156876782622675,0.7499999999999999,1.1
15.0,20.0,0.6,0.8,0.5,0.2,4.473744879355756,22.631561118935448,1,0.75,1.3333333333333333,1.1650485436893203,3.5294117647058822,25.56038601690776,47.5,4.25,71.66666666666666,global_coexistence,2,1,-2.364363221016562,0.1650505210912503,0.7499999999999999,1.1
16.0,20.0,0.6,0.8,0.5,0.2,6.578988835731739,22.10525010430693,1,0.8,1.25,1.2427184466019416,3.333333333333333,27.386127875258307,47.5,6.25,70.0,global_coexistence,2,1,-2.0906148867313914,0.2293590166183042,0.7499999999999999,1.1
15.0,18.0,0.7000000000000001,0.8,0.5,0.2,5.869598589230884,19.7825977399025,1,0.8333333333333334,1.2,1.2903225806451613,3.6,23.664319132398465,42.5,6.75,65.0,global_coexistence,2,1,-2.3096774193548386,0.2288146603090176,0.875,1.2000000000000002
15.0,19.0,0.7000000000000001,0.8,0.5,0.2,4.782650181347317,21.30433496299196,1,0.7894736842105263,1.2666666666666666,1.2244897959183674,3.8,23.664319132398465,45.0,5.5,70.0,global_coexistence,2,1,-2.5755102040816324,0.1833347224635164,0.875,1.2000000000000002
15.0,20.0,0.7000000000000001,0.8,0.5,0.2,3.6957074716521103,22.82607070693388,1,0.75,1.3333333333333333,1.1650485436893203,4.0,23.664319132398465,47.5,4.25,75.0,global_coexistence,2,1,-2.83495145631068,0.1393461421314529,0.875,1.2000000000000002
16.0,19.0,0.7000000000000001,0.8,0.5,0.2,6.521774812865242,20.869553360559184,1,0.8421052631578947,1.1875,1.3061224489795915,3.5945945945945947,25.354627641855497,45.0,7.5,68.57142857142857,global_coexistence,2,1,-2.2884721456150032,0.2380963336853737,0.875,1.2000000000000002
16.0,20.0,0.7000000000000001,0.8,0.5,0.2,5.434821775978241,22.39129201888426,1,0.8,1.25,1.2427184466019416,3.783783783783784,25.354627641855497,47.5,6.25,73.57142857142857,global_coexistence,2,1,-2.541065337181842,0.1953137191935751,0.875,1.2000000000000002
17.0,20.0,0.7000000000000001,0.8,0.5,0.2,7.173945305676676,21.9565109033781,1,0.85,1.1764705882352942,1.3203883495145632,3.58974358974359,27.04493615131253,47.5,8.25,72.14285714285714,global_coexistence,2,1,-2.269355240229027,0.2462695830848938,0.875,1.2000000000000002
15.0,20.0,0.7000000000000001,0.9,0.5,0.2,5.849085114654727,19.81131239560044,1,0.75,1.3333333333333333,1.2980769230769231,4.0,23.664319132398465,44.783429475148,6.888888888888889,75.0,global_coexistence,2,1,-2.7019230769230766,0.2279421085475056,0.7777777777777778,1.090909090909091
15.0,19.0,0.8,0.9,0.5,0.2,5.806475376756648,18.70967006595317,1,0.7894736842105263,1.2666666666666666,1.3636363636363635,4.222222222222222,22.13594362117865,42.426406871192846,8.0,72.5,global_coexistence,2,1,-2.858585858585859,0.2368429160418151,0.888888888888889,1.1818181818181817
15.0,20.0,0.8,0.9,0.5,0.2,5.000029728915934,19.99999128432055,1,0.75,1.3333333333333333,1.2980769230769231,4.444444444444445,22.13594362117865,44.783429475148,6.888888888888889,77.5,global_coexistence,2,1,-3.1463675213675213,0.2000010210498873,0.888888888888889,1.1818181818181817
16.0,20.0,0.8,0.9,0.5,0.2,6.451640359437154,19.677410727824924,1,0.8,1.25,1.3846153846153846,4.2105263157894735,23.717082451262844,44.783429475148,8.88888888888889,76.25,global_coexistence,2,1,-2.825910931174089,0.2469144531078027,0.888888888888889,1.1818181818181817
15.0,16.0,0.7000000000000001,0.8,0.6,0.2,5.000047859468112,17.499985125200084,1,0.9375,1.0666666666666669,1.2244897959183676,3.2,21.602468994692867,37.5,4.583333333333336,55.0,global_coexistence,2,1,-1.9755102040816328,0.2222240235325525,0.875,1.3
15.0,17.0,0.7000000000000001,0.8,0.6,0.2,3.6364295868121257,19.090889880592915,1,0.8823529411764706,1.1333333333333333,1.153846153846154,3.4,21.602468994692867,40.0,3.333333333333336,60.0,global_coexistence,2,1,-2.246153846153846,0.160002572763911,0.875,1.3
15.0,18.0,0.7000000000000001,0.8,0.6,0.2,2.2728337791194,20.68178897734637,1,0.8333333333333334,1.2,1.090909090909091,3.6,21.602468994692867,42.5,2.083333333333336,65.0,global_coexistence,2,1,-2.509090909090909,0.0990142074314506,0.875,1.3
15.0,19.0,0.7000000000000001,0.8,0.6,0.2,0.9093761208292356,22.272653368228287,1,0.7894736842105263,1.2666666666666666,1.0344827586206895,3.8,21.602468994692867,45.0,0.8333333333333357,70.0,global_coexistence,2,1,-2.7655172413793103,0.0392276319576973,0.875,1.3
15.0,20.0,0.7000000000000001,0.8,0.6,0.2,0.0005908747110752,23.749849684056777,0,0.75,1.3333333333333333,0.9836065573770492,4.0,21.602468994692867,47.5,-0.4166666666666643,75.0,global_competitive_exclusion,2,0,-3.0163934426229506,2.4878473711389435e-05,0.875,1.3
16.0,17.0,0.7000000000000001,0.8,0.6,0.2,5.454585254754947,18.63635120989797,1,0.9411764705882352,1.0625,1.2307692307692308,3.216216216216216,23.145502494313785,40.0,5.0,58.57142857142857,global_coexistence,2,1,-1.9854469854469847,0.2264164891538404,0.875,1.3
16.0,18.0,0.7000000000000001,0.8,0.6,0.2,4.090970972082898,20.227254549152686,1,0.8888888888888888,1.125,1.1636363636363638,3.4054054054054057,23.145502494313785,42.5,3.75,63.57142857142857,global_coexistence,2,1,-2.241769041769042,0.1682265413860279,0.875,1.3
16.0,19.0,0.7000000000000001,0.8,0.6,0.2,2.7273658295061853,21.818155985259725,1,0.8421052631578947,1.1875,1.1034482758620692,3.5945945945945947,23.145502494313785,45.0,2.5,68.57142857142857,global_coexistence,2,1,-2.4911463187325253,0.1111145996442201,0.875,1.3
16.0,20.0,0.7000000000000001,0.8,0.6,0.2,1.3638368909742142,23.409038174310872,1,0.8,1.25,1.0491803278688523,3.783783783783784,23.145502494313785,47.5,1.25,73.57142857142857,global_coexistence,2,1,-2.7346034559149315,0.0550536377945649,0.875,1.3
17.0,18.0,0.7000000000000001,0.8,0.6,0.2,5.9091321767081535,19.772714336436223,1,0.9444444444444444,1.0588235294117647,1.2363636363636366,3.230769230769231,24.688535993934703,42.5,5.416666666666668,62.142857142857146,global_coexistence,2,1,-1.9944055944055945,0.2300898486284374,0.875,1.3
17.0,19.0,0.7000000000000001,0.8,0.6,0.2,4.5455096837934175,21.363620044902607,1,0.8947368421052632,1.1176470588235294,1.1724137931034484,3.4102564102564106,24.688535993934703,45.0,4.166666666666668,67.14285714285714,global_coexistence,2,1,-2.237842617152962,0.1754404617751006,0.875,1.3
17.0,20.0,0.7000000000000001,0.8,0.6,0.2,3.1819079312491856,22.954520289275507,1,0.85,1.1764705882352942,1.114754098360656,3.58974358974359,24.688535993934703,47.5,2.916666666666668,72.14285714285714,global_coexistence,2,1,-2.4749894913829342,0.1217422634953028,0.875,1.3
18.0,19.0,0.7000000000000001,0.8,0.6,0.2,6.363680337297535,20.90907707561064,1,0.9473684210526316,1.0555555555555556,1.2413793103448278,3.2439024390243905,26.23156949355562,45.0,5.833333333333336,65.71428571428572,global_coexistence,2,1,-2.0025231286795626,0.2333346878334206,0.875,1.3
18.0,20.0,0.7000000000000001,0.8,0.6,0.2,5.000052742539608,22.49998428637523,1,0.9,1.1111111111111112,1.1803278688524592,3.414634146341464,26.23156949355562,47.5,4.583333333333336,70.71428571428572,global_coexistence,2,1,-2.2343062774890043,0.1818198549071885,0.875,1.3
19.0,20.0,0.7000000000000001,0.8,0.6,0.2,6.818220975998106,22.04544218801861,1,0.95,1.0526315789473684,1.2459016393442623,3.2558139534883725,27.77460299317654,47.5,6.25,69.28571428571429,global_coexistence,2,1,-2.00991231414411,0.2362216097538906,0.875,1.3
15.0,18.0,0.7000000000000001,0.9,0.6,0.2,4.705930378856549,17.84312410526143,1,0.8333333333333334,1.2,1.2162162162162162,3.6,21.602468994692867,40.06938426723769,4.444444444444446,65.0,global_coexistence,2,1,-2.383783783783784,0.2086974592292145,0.7777777777777778,1.1818181818181817
15.0,19.0,0.7000000000000001,0.9,0.6,0.2,3.529479645400228,19.215668717168395,1,0.7894736842105263,1.2666666666666666,1.1538461538461535,3.8,21.602468994692867,42.426406871192846,3.333333333333336,70.0,global_coexistence,2,1,-2.646153846153846,0.155175054879336,0.7777777777777778,1.1818181818181817
15.0,20.0,0.7000000000000001,0.9,0.6,0.2,2.353041840812256,20.58821061378924,1,0.75,1.3333333333333333,1.0975609756097562,4.0,21.602468994692867,44.783429475148,2.222222222222225,75.0,global_coexistence,2,1,-2.902439024390244,0.102568150778546,0.7777777777777778,1.1818181818181817
16.0,19.0,0.7000000000000001,0.9,0.6,0.2,5.294159032545171,18.82351794350057,1,0.8421052631578947,1.1875,1.2307692307692308,3.5945945945945947,23.145502494313785,42.426406871192846,5.0,68.57142857142857,global_coexistence,2,1,-2.363825363825364,0.2195136388054064,0.7777777777777778,1.1818181818181817
16.0,20.0,0.7000000000000001,0.9,0.6,0.2,4.1177056274098,20.196063053948464,1,0.8,1.25,1.170731707317073,3.783783783783784,23.145502494313785,44.783429475148,3.888888888888889,73.57142857142857,global_coexistence,2,1,-2.6130520764667104,0.1693569467314586,0.7777777777777778,1.1818181818181817
17.0,20.0,0.7000000000000001,0.9,0.6,0.2,5.882392328295628,19.80391053748372,1,0.85,1.1764705882352942,1.2439024390243902,3.58974358974359,24.688535993934703,44.783429475148,5.555555555555557,72.14285714285714,global_coexistence,2,1,-2.3458411507192,0.2290089141685106,0.7777777777777778,1.1818181818181817
15.0,17.0,0.8,0.9,0.6,0.2,5.000030527638332,16.666657784043938,1,0.8823529411764706,1.1333333333333333,1.2857142857142858,3.7777777777777777,20.207259421636905,37.71236166328253,5.555555555555557,62.5,global_coexistence,2,1,-2.492063492063492,0.2307704091973487,0.888888888888889,1.2727272727272725
15.0,18.0,0.8,0.9,0.6,0.2,4.000047176929304,17.99998708316235,1,0.8333333333333334,1.2,1.2162162162162162,4.0,20.207259421636905,40.06938426723769,4.444444444444446,67.5,global_coexistence,2,1,-2.783783783783784,0.1818200430799074,0.888888888888889,1.2727272727272725
15.0,19.0,0.8,0.9,0.6,0.2,3.0000642909993585,19.333316704733885,1,0.7894736842105263,1.2666666666666666,1.1538461538461535,4.222222222222222,20.207259421636905,42.426406871192846,3.333333333333336,72.5,global_coexistence,2,1,-3.068376068376069,0.1343309502297263,0.888888888888889,1.2727272727272725
15.0,20.0,0.8,0.9,0.6,0.2,2.000100773670044,20.66664195969693,1,0.75,1.3333333333333333,1.0975609756097562,4.444444444444445,20.207259421636905,44.783429475148,2.222222222222225,77.5,global_coexistence,2,1,-3.3468834688346885,0.0882394438935313,0.888888888888889,1.2727272727272725
16.0,18.0,0.8,0.9,0.6,0.2,5.50003655992206,17.66665593712699,1,0.8888888888888888,1.125,1.2972972972972974,3.789473684210526,21.65063509461097,40.06938426723769,6.111111111111111,66.25,global_coexistence,2,1,-2.4921763869132287,0.2374113853595048,0.888888888888889,1.2727272727272725
16.0,19.0,0.8,0.9,0.6,0.2,4.5000409348198165,18.99998865692857,1,0.8421052631578947,1.1875,1.2307692307692308,4.0,21.65063509461097,42.426406871192846,5.0,71.25,global_coexistence,2,1,-2.769230769230769,0.1914908624795913,0.888888888888889,1.2727272727272725
16.0,20.0,0.8,0.9,0.6,0.2,3.500055993972517,20.333318632145907,1,0.8,1.25,1.170731707317073,4.2105263157894735,21.65063509461097,44.783429475148,3.888888888888889,76.25,global_coexistence,2,1,-3.0397946084724,0.1468552418144298,0.888888888888889,1.2727272727272725
17.0,19.0,0.8,0.9,0.6,0.2,6.0000284291296495,18.66665825994241,1,0.8947368421052632,1.1176470588235294,1.3076923076923077,3.8,23.09401076758503,42.426406871192846,6.666666666666668,70.0,global_coexistence,2,1,-2.4923076923076923,0.2432441983295554,0.888888888888889,1.2727272727272725
