r1,r2,a11,a12,a21,a22,N1,N2,FE1,S1,FE2,S2,Rank,Coexist,Asy,cor_sos,Rare,PGR1,PGR2,A1,A2,B,C
19.0,17.0,0.1,1.0,0.9,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.1165644171779141,2.0,0.0,0.7887610266090681,-7.011209125413939,0.0,,0.0,True,False,False,False
20.0,17.0,0.1,1.0,0.9,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.1162790697674418,2.0,0.0,0.7890463740195404,-7.013745546840359,0.0,,0.0,True,False,False,False
20.0,18.0,0.1,1.0,0.9,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.1162790697674418,2.0,0.0,0.7887488631934519,-7.449294819049268,0.0,,0.0,True,False,False,False
17.0,15.0,0.3,1.0,0.9,0.9,0.0,15.555555555555555,1.1333333333333333,0.9060402684563758,0.8823529411764706,0.3469387755102041,2.0,0.0,0.5591014929461717,-4.348567167359113,0.0,,0.0,True,False,False,False
18.0,15.0,0.3,1.0,0.9,0.9,0.0,15.555555555555555,1.2,0.9060402684563758,0.8333333333333334,0.3461538461538461,2.0,0.0,0.5598864223025296,-4.354672173464119,0.0,,0.0,True,False,False,False
19.0,15.0,0.3,1.0,0.9,0.9,0.0,15.555555555555555,1.2666666666666666,0.9060402684563758,0.7894736842105263,0.3454545454545454,2.0,0.0,0.5605857230018303,-4.360111178903124,0.0,,0.0,True,False,False,False
20.0,15.0,0.3,1.0,0.9,0.9,0.0,15.555555555555555,1.3333333333333333,0.9060402684563758,0.75,0.3448275862068966,2.0,0.0,0.5612126822494792,-4.3649875286070605,0.0,,0.0,True,False,False,False
18.0,16.0,0.3,1.0,0.9,0.9,0.0,16.666666666666668,1.125,0.9056603773584904,0.8888888888888888,0.3461538461538461,2.0,0.0,0.5595065312046443,-4.66255442670537,0.0,,0.0,True,False,False,False
19.0,16.0,0.3,1.0,0.9,0.9,0.0,16.666666666666668,1.1875,0.9056603773584904,0.8421052631578947,0.3454545454545454,2.0,0.0,0.560205831903945,-4.668381932532875,0.0,,0.0,True,False,False,False
20.0,16.0,0.3,1.0,0.9,0.9,0.0,16.666666666666668,1.25,0.9056603773584904,0.8,0.3448275862068966,2.0,0.0,0.5608327911515939,-4.673606592929949,0.0,,0.0,True,False,False,False
19.0,17.0,0.3,1.0,0.9,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.3454545454545454,2.0,0.0,0.5598708983324368,-4.976630207399438,0.0,,0.0,True,False,False,False
20.0,17.0,0.3,1.0,0.9,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.3448275862068966,2.0,0.0,0.5604978575800856,-4.98220317848965,0.0,,0.0,True,False,False,False
20.0,18.0,0.3,1.0,0.9,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.3448275862068966,2.0,0.0,0.5602003467539972,-5.290781052676641,0.0,,0.0,True,False,False,False
17.0,15.0,0.5,1.0,0.9,0.9,0.0,15.555555555555555,1.1333333333333333,0.9060402684563758,0.8823529411764706,0.5704697986577181,2.0,0.0,0.3355704697986577,-2.6099925428784485,0.0,,0.0,True,False,False,False
18.0,15.0,0.5,1.0,0.9,0.9,0.0,15.555555555555555,1.2,0.9060402684563758,0.8333333333333334,0.5696202531645569,2.0,0.0,0.3364200152918188,-2.616600118936369,0.0,,0.0,True,False,False,False
19.0,15.0,0.5,1.0,0.9,0.9,0.0,15.555555555555555,1.2666666666666666,0.9060402684563758,0.7894736842105263,0.5688622754491018,2.0,0.0,0.3371779930072739,-2.622495501167686,0.0,,0.0,True,False,False,False
20.0,15.0,0.5,1.0,0.9,0.9,0.0,15.555555555555555,1.3333333333333333,0.9060402684563758,0.75,0.5681818181818181,2.0,0.0,0.3378584502745576,-2.627787946579893,0.0,,0.0,True,False,False,False
18.0,16.0,0.5,1.0,0.9,0.9,0.0,16.666666666666668,1.125,0.9056603773584904,0.8888888888888888,0.5696202531645569,2.0,0.0,0.3360401241939336,-2.80033436828278,0.0,,0.0,True,False,False,False
19.0,16.0,0.5,1.0,0.9,0.9,0.0,16.666666666666668,1.1875,0.9056603773584904,0.8421052631578947,0.5688622754491018,2.0,0.0,0.3367981019093886,-2.8066508492449054,0.0,,0.0,True,False,False,False
20.0,16.0,0.5,1.0,0.9,0.9,0.0,16.666666666666668,1.25,0.9056603773584904,0.8,0.5681818181818181,2.0,0.0,0.3374785591766723,-2.81232132647227,0.0,,0.0,True,False,False,False
19.0,17.0,0.5,1.0,0.9,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.5688622754491018,2.0,0.0,0.3364631683378803,-2.9907837185589368,0.0,,0.0,True,False,False,False
20.0,17.0,0.5,1.0,0.9,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.5681818181818181,2.0,0.0,0.3371436256051641,-2.9968322276014585,0.0,,0.0,True,False,False,False
20.0,18.0,0.5,1.0,0.9,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.5681818181818181,2.0,0.0,0.3368461147790756,-3.181324417357937,0.0,,0.0,True,False,False,False
17.0,15.0,0.7,1.0,0.9,0.9,0.0,15.555555555555555,1.1333333333333333,0.9060402684563758,0.8823529411764706,0.7880794701986754,2.0,0.0,0.1179607982577003,-0.9174728753376692,0.0,,0.0,True,False,False,False
18.0,15.0,0.7,1.0,0.9,0.9,0.0,15.555555555555555,1.2,0.9060402684563758,0.8333333333333334,0.7875,2.0,0.0,0.1185402684563757,-0.9219798657718116,0.0,,0.0,True,False,False,False
19.0,15.0,0.7,1.0,0.9,0.9,0.0,15.555555555555555,1.2666666666666666,0.9060402684563758,0.7894736842105263,0.78698224852071,2.0,0.0,0.1190580199356657,-0.9260068217218448,0.0,,0.0,True,False,False,False
20.0,15.0,0.7,1.0,0.9,0.9,0.0,15.555555555555555,1.3333333333333333,0.9060402684563758,0.75,0.7865168539325842,2.0,0.0,0.1195234145237915,-0.9296265574072676,0.0,,0.0,True,False,False,False
18.0,16.0,0.7,1.0,0.9,0.9,0.0,16.666666666666668,1.125,0.9056603773584904,0.8888888888888888,0.7875,2.0,0.0,0.1181603773584905,-0.9846698113207544,0.0,,0.0,True,False,False,False
19.0,16.0,0.7,1.0,0.9,0.9,0.0,16.666666666666668,1.1875,0.9056603773584904,0.8421052631578947,0.78698224852071,2.0,0.0,0.1186781288377805,-0.9889844069815042,0.0,,0.0,True,False,False,False
20.0,16.0,0.7,1.0,0.9,0.9,0.0,16.666666666666668,1.25,0.9056603773584904,0.8,0.7865168539325842,2.0,0.0,0.1191435234259062,-0.9928626952158858,0.0,,0.0,True,False,False,False
19.0,17.0,0.7,1.0,0.9,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.78698224852071,2.0,0.0,0.1183431952662722,-1.0519395134779754,0.0,,0.0,True,False,False,False
20.0,17.0,0.7,1.0,0.9,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.7865168539325842,2.0,0.0,0.118808589854398,-1.056076354261316,0.0,,0.0,True,False,False,False
20.0,18.0,0.7,1.0,0.9,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.7865168539325842,2.0,0.0,0.1185110790283096,-1.119271301934035,0.0,,0.0,True,False,False,False
17.0,15.0,0.1,1.0,1.0,0.9,0.0,15.555555555555555,1.1333333333333333,0.9060402684563758,0.8823529411764706,0.1055900621118012,2.0,0.0,0.8004502063445745,-6.225723827124469,0.0,,0.0,True,False,False,False
18.0,15.0,0.1,1.0,1.0,0.9,0.0,15.555555555555555,1.2,0.9060402684563758,0.8333333333333334,0.1052631578947368,2.0,0.0,0.8007771105616389,-6.228266415479414,0.0,,0.0,True,False,False,False
19.0,15.0,0.1,1.0,1.0,0.9,0.0,15.555555555555555,1.2666666666666666,0.9060402684563758,0.7894736842105263,0.1049723756906077,2.0,0.0,0.8010678927657681,-6.230528054844863,0.0,,0.0,True,False,False,False
20.0,15.0,0.1,1.0,1.0,0.9,0.0,15.555555555555555,1.3333333333333333,0.9060402684563758,0.75,0.1047120418848167,2.0,0.0,0.801328226571559,-6.232552873334348,0.0,,0.0,True,False,False,False
18.0,16.0,0.1,1.0,1.0,0.9,0.0,16.666666666666668,1.125,0.9056603773584904,0.8888888888888888,0.1052631578947368,2.0,0.0,0.8003972194637536,-6.669976828864614,0.0,,0.0,True,False,False,False
19.0,16.0,0.1,1.0,1.0,0.9,0.0,16.666666666666668,1.1875,0.9056603773584904,0.8421052631578947,0.1049723756906077,2.0,0.0,0.8006880016678828,-6.672400013899023,0.0,,0.0,True,False,False,False
20.0,16.0,0.1,1.0,1.0,0.9,0.0,16.666666666666668,1.25,0.9056603773584904,0.8,0.1047120418848167,2.0,0.0,0.8009483354736737,-6.674569462280615,0.0,,0.0,True,False,False,False
19.0,17.0,0.1,1.0,1.0,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.1049723756906077,2.0,0.0,0.8003530680963745,-7.114249494189996,0.0,,0.0,True,False,False,False
20.0,17.0,0.1,1.0,1.0,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.1047120418848167,2.0,0.0,0.8006134019021655,-7.1165635724636935,0.0,,0.0,True,False,False,False
20.0,18.0,0.1,1.0,1.0,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.1047120418848167,2.0,0.0,0.800315891076077,-7.558538971274061,0.0,,0.0,True,False,False,False
17.0,15.0,0.3,1.0,1.0,0.9,0.0,15.555555555555555,1.1333333333333333,0.9060402684563758,0.8823529411764706,0.312883435582822,2.0,0.0,0.5931568328735537,-4.613442033460973,0.0,,0.0,True,False,False,False
18.0,15.0,0.3,1.0,1.0,0.9,0.0,15.555555555555555,1.2,0.9060402684563758,0.8333333333333334,0.3121387283236994,2.0,0.0,0.5939015401326764,-4.619234201031928,0.0,,0.0,True,False,False,False
19.0,15.0,0.3,1.0,1.0,0.9,0.0,15.555555555555555,1.2666666666666666,0.9060402684563758,0.7894736842105263,0.3114754098360656,2.0,0.0,0.5945648586203102,-4.624393344824634,0.0,,0.0,True,False,False,False
20.0,15.0,0.3,1.0,1.0,0.9,0.0,15.555555555555555,1.3333333333333333,0.9060402684563758,0.75,0.310880829015544,2.0,0.0,0.5951594394408317,-4.62901786231758,0.0,,0.0,True,False,False,False
18.0,16.0,0.3,1.0,1.0,0.9,0.0,16.666666666666668,1.125,0.9056603773584904,0.8888888888888888,0.3121387283236994,2.0,0.0,0.5935216490347911,-4.946013741956593,0.0,,0.0,True,False,False,False
19.0,16.0,0.3,1.0,1.0,0.9,0.0,16.666666666666668,1.1875,0.9056603773584904,0.8421052631578947,0.3114754098360656,2.0,0.0,0.5941849675224249,-4.951541396020208,0.0,,0.0,True,False,False,False
20.0,16.0,0.3,1.0,1.0,0.9,0.0,16.666666666666668,1.25,0.9056603773584904,0.8,0.310880829015544,2.0,0.0,0.5947795483429466,-4.956496236191221,0.0,,0.0,True,False,False,False
19.0,17.0,0.3,1.0,1.0,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.3114754098360656,2.0,0.0,0.5938500339509166,-5.278666968452592,0.0,,0.0,True,False,False,False
20.0,17.0,0.3,1.0,1.0,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.310880829015544,2.0,0.0,0.5944446147714382,-5.283952131301674,0.0,,0.0,True,False,False,False
20.0,18.0,0.3,1.0,1.0,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.310880829015544,2.0,0.0,0.5941471039453499,-5.611389315039415,0.0,,0.0,True,False,False,False
17.0,15.0,0.5,1.0,1.0,0.9,0.0,15.555555555555555,1.1333333333333333,0.9060402684563758,0.8823529411764706,0.5151515151515151,2.0,0.0,0.3908887533048606,-3.0402458590378045,0.0,,0.0,True,False,False,False
18.0,15.0,0.5,1.0,1.0,0.9,0.0,15.555555555555555,1.2,0.9060402684563758,0.8333333333333334,0.5142857142857142,2.0,0.0,0.3917545541706615,-3.046979865771812,0.0,,0.0,True,False,False,False
19.0,15.0,0.5,1.0,1.0,0.9,0.0,15.555555555555555,1.2666666666666666,0.9060402684563758,0.7894736842105263,0.5135135135135135,2.0,0.0,0.3925267549428622,-3.0529858717778176,0.0,,0.0,True,False,False,False
20.0,15.0,0.5,1.0,1.0,0.9,0.0,15.555555555555555,1.3333333333333333,0.9060402684563758,0.75,0.5128205128205128,2.0,0.0,0.393219755635863,-3.058375877167823,0.0,,0.0,True,False,False,False
18.0,16.0,0.5,1.0,1.0,0.9,0.0,16.666666666666668,1.125,0.9056603773584904,0.8888888888888888,0.5142857142857142,2.0,0.0,0.3913746630727762,-3.261455525606469,0.0,,0.0,True,False,False,False
19.0,16.0,0.5,1.0,1.0,0.9,0.0,16.666666666666668,1.1875,0.9056603773584904,0.8421052631578947,0.5135135135135135,2.0,0.0,0.392146863844977,-3.2678905320414757,0.0,,0.0,True,False,False,False
20.0,16.0,0.5,1.0,1.0,0.9,0.0,16.666666666666668,1.25,0.9056603773584904,0.8,0.5128205128205128,2.0,0.0,0.3928398645379777,-3.273665537816481,0.0,,0.0,True,False,False,False
19.0,17.0,0.5,1.0,1.0,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.5135135135135135,2.0,0.0,0.3918119302734687,-3.4827727135419444,0.0,,0.0,True,False,False,False
20.0,17.0,0.5,1.0,1.0,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.5128205128205128,2.0,0.0,0.3925049309664694,-3.48893271970195,0.0,,0.0,True,False,False,False
20.0,18.0,0.5,1.0,1.0,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.5128205128205128,2.0,0.0,0.392207420140381,-3.7041811902147095,0.0,,0.0,True,False,False,False
17.0,15.0,0.7,1.0,1.0,0.9,0.0,15.555555555555555,1.1333333333333333,0.9060402684563758,0.8823529411764706,0.7125748502994012,2.0,0.0,0.1934654181569746,-1.5047310301098025,0.0,,0.0,True,False,False,False
18.0,15.0,0.7,1.0,1.0,0.9,0.0,15.555555555555555,1.2,0.9060402684563758,0.8333333333333334,0.711864406779661,2.0,0.0,0.1941758616767147,-1.5102567019300035,0.0,,0.0,True,False,False,False
19.0,15.0,0.7,1.0,1.0,0.9,0.0,15.555555555555555,1.2666666666666666,0.9060402684563758,0.7894736842105263,0.7112299465240641,2.0,0.0,0.1948103219323116,-1.515191392806868,0.0,,0.0,True,False,False,False
20.0,15.0,0.7,1.0,1.0,0.9,0.0,15.555555555555555,1.3333333333333333,0.9060402684563758,0.75,0.7106598984771574,2.0,0.0,0.1953803699792183,-1.5196250998383651,0.0,,0.0,True,False,False,False
18.0,16.0,0.7,1.0,1.0,0.9,0.0,16.666666666666668,1.125,0.9056603773584904,0.8888888888888888,0.711864406779661,2.0,0.0,0.1937959705788294,-1.6149664214902455,0.0,,0.0,True,False,False,False
19.0,16.0,0.7,1.0,1.0,0.9,0.0,16.666666666666668,1.1875,0.9056603773584904,0.8421052631578947,0.7112299465240641,2.0,0.0,0.1944304308344263,-1.6202535902868864,0.0,,0.0,True,False,False,False
20.0,16.0,0.7,1.0,1.0,0.9,0.0,16.666666666666668,1.25,0.9056603773584904,0.8,0.7106598984771574,2.0,0.0,0.1950004788813331,-1.625003990677776,0.0,,0.0,True,False,False,False
19.0,17.0,0.7,1.0,1.0,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.7112299465240641,2.0,0.0,0.194095497262918,-1.7252933090037164,0.0,,0.0,True,False,False,False
20.0,17.0,0.7,1.0,1.0,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.7106598984771574,2.0,0.0,0.1946655453098248,-1.7303604027539985,0.0,,0.0,True,False,False,False
20.0,18.0,0.7,1.0,1.0,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.7106598984771574,2.0,0.0,0.1943680344837364,-1.8356981034575104,0.0,,0.0,True,False,False,False
17.0,15.0,0.9,1.0,1.0,0.9,0.0,15.555555555555555,1.1333333333333333,0.9060402684563758,0.8823529411764706,0.9053254437869822,2.0,0.0,0.0007148246693935,-0.0055597474286164,0.0,,0.0,True,False,False,False
18.0,15.0,0.9,1.0,1.0,0.9,0.0,15.555555555555555,1.2,0.9060402684563758,0.8333333333333334,0.9050279329608938,2.0,0.0,0.0010123354954819,-0.0078737205204152,0.0,,0.0,True,False,False,False
19.0,15.0,0.9,1.0,1.0,0.9,0.0,15.555555555555555,1.2666666666666666,0.9060402684563758,0.7894736842105263,0.9047619047619048,2.0,0.0,0.0012783636944709,-0.0099428287347743,0.0,,0.0,True,False,False,False
20.0,15.0,0.9,1.0,1.0,0.9,0.0,15.555555555555555,1.3333333333333333,0.9060402684563758,0.75,0.9045226130653268,2.0,0.0,0.001517655391049,-0.0118039863748262,0.0,,0.0,True,False,False,False
18.0,16.0,0.9,1.0,1.0,0.9,0.0,16.666666666666668,1.125,0.9056603773584904,0.8888888888888888,0.9050279329608938,2.0,0.0,0.0006324443975966,-0.0052703699799723,0.0,,0.0,True,False,False,False
19.0,16.0,0.9,1.0,1.0,0.9,0.0,16.666666666666668,1.1875,0.9056603773584904,0.8421052631578947,0.9047619047619048,2.0,0.0,0.0008984725965857,-0.0074872716382142,0.0,,0.0,True,False,False,False
20.0,16.0,0.9,1.0,1.0,0.9,0.0,16.666666666666668,1.25,0.9056603773584904,0.8,0.9045226130653268,2.0,0.0,0.0011377642931638,-0.0094813691096984,0.0,,0.0,True,False,False,False
19.0,17.0,0.9,1.0,1.0,0.9,0.0,17.77777777777778,1.1176470588235294,0.9053254437869822,0.8947368421052632,0.9047619047619048,2.0,0.0,0.0005635390250774,-0.0050092357784661,0.0,,0.0,True,False,False,False
20.0,17.0,0.9,1.0,1.0,0.9,0.0,17.77777777777778,1.1764705882352942,0.9053254437869822,0.85,0.9045226130653268,2.0,0.0,0.0008028307216555,-0.0071362730813826,0.0,,0.0,True,False,False,False
20.0,18.0,0.9,1.0,1.0,0.9,0.0,18.88888888888889,1.1111111111111112,0.9050279329608938,0.9,0.9045226130653268,2.0,0.0,0.0005053198955671,-0.0047724656803561,0.0,,0.0,True,False,False,False
